Date,stock_mkt,RF,trend,trend_gate,exposure,strategy_return,trend_only_return,buy_hold_return
1955-06-30,0.0056,0.0,0.025238325482139157,1.0,1.0,0.005584126984126984,0.005584126984126984,0.0056
1955-07-01,0.0039,0.0,0.03412470252633056,1.0,1.0,0.003884126984126984,0.003884126984126984,0.0039
1955-07-05,0.0091,0.0,0.03412470252633056,1.0,1.0,0.009084126984126984,0.009084126984126984,0.0091
1955-07-06,0.0121,0.0,0.03412470252633056,1.0,1.0,0.012084126984126984,0.012084126984126984,0.0121
1955-07-07,-0.0139,0.0,0.03412470252633056,1.0,1.0,-0.013915873015873015,-0.013915873015873015,-0.0139
1955-07-08,-0.0011,0.0,0.03412470252633056,1.0,1.0,-0.0011158730158730159,-0.0011158730158730159,-0.0011
1955-07-11,0.0046999999999999,0.0,0.03412470252633056,1.0,1.0,0.0046841269841268835,0.0046841269841268835,0.0046999999999999
1955-07-12,-0.0013,0.0,0.03412470252633056,1.0,1.0,-0.0013158730158730157,-0.0013158730158730157,-0.0013
1955-07-13,-0.0095,0.0,0.03412470252633056,1.0,1.0,-0.009515873015873016,-0.009515873015873016,-0.0095
1955-07-14,0.0021,0.0,0.03412470252633056,1.0,1.0,0.002084126984126984,0.002084126984126984,0.0021
1955-07-15,0.0042,0.0,0.03412470252633056,1.0,1.0,0.004184126984126984,0.004184126984126984,0.0042
1955-07-18,-0.0015,0.0,0.03412470252633056,1.0,1.0,-0.0015158730158730158,-0.0015158730158730158,-0.0015
1955-07-19,-0.0058,0.0,0.03412470252633056,1.0,1.0,-0.005815873015873016,-0.005815873015873016,-0.0058
1955-07-20,0.0023,0.0,0.03412470252633056,1.0,1.0,0.002284126984126984,0.002284126984126984,0.0023
1955-07-21,0.0076,0.0,0.03412470252633056,1.0,1.0,0.007584126984126984,0.007584126984126984,0.0076
1955-07-22,0.0070999999999999,0.0,0.03412470252633056,1.0,1.0,0.007084126984126884,0.007084126984126884,0.0070999999999999
1955-07-25,0.0049,0.0,0.03412470252633056,1.0,1.0,0.004884126984126984,0.004884126984126984,0.0049
1955-07-26,-0.0001,0.0,0.03412470252633056,1.0,1.0,-0.00011587301587301588,-0.00011587301587301588,-0.0001
1955-07-27,0.0005,0.0,0.03412470252633056,1.0,1.0,0.00048412698412698415,0.00048412698412698415,0.0005
1955-07-28,-0.0048,0.0,0.03412470252633056,1.0,1.0,-0.004815873015873016,-0.004815873015873016,-0.0048
1955-07-29,-0.0013,0.0,0.03412470252633056,1.0,1.0,-0.0013158730158730157,-0.0013158730158730157,-0.0013
1955-08-01,-0.0113,0.0001,0.029630447942397987,1.0,1.0,-0.011315873015873015,-0.011315873015873015,-0.0113
1955-08-02,0.0012,0.0001,0.029630447942397987,1.0,1.0,0.001184126984126984,0.001184126984126984,0.0012
1955-08-03,0.0022,0.0001,0.029630447942397987,1.0,1.0,0.002184126984126984,0.002184126984126984,0.0022
1955-08-04,-0.0123,0.0001,0.029630447942397987,1.0,1.0,-0.012315873015873016,-0.012315873015873016,-0.0123
1955-08-05,0.0054,0.0001,0.029630447942397987,1.0,1.0,0.005384126984126984,0.005384126984126984,0.0054
1955-08-08,-0.0048,0.0001,0.029630447942397987,1.0,1.0,-0.004815873015873016,-0.004815873015873016,-0.0048
1955-08-09,-0.0103,0.0001,0.029630447942397987,1.0,1.0,-0.010315873015873016,-0.010315873015873016,-0.0103
1955-08-10,0.0015,0.0001,0.029630447942397987,1.0,1.0,0.0014841269841269842,0.0014841269841269842,0.0015
1955-08-11,0.0085,0.0001,0.029630447942397987,1.0,1.0,0.008484126984126985,0.008484126984126985,0.0085
1955-08-12,0.0029,0.0001,0.029630447942397987,1.0,1.0,0.0028841269841269838,0.0028841269841269838,0.0029
1955-08-15,-0.0013999999999999,0.0001,0.029630447942397987,1.0,1.0,-0.0014158730158729158,-0.0014158730158729158,-0.0013999999999999
1955-08-16,-0.0052,0.0001,0.029630447942397987,1.0,1.0,-0.005215873015873016,-0.005215873015873016,-0.0052
1955-08-17,-0.0003,0.0001,0.029630447942397987,1.0,1.0,-0.00031587301587301584,-0.00031587301587301584,-0.0003
1955-08-18,-0.0001,0.0001,0.029630447942397987,1.0,1.0,-0.00011587301587301588,-0.00011587301587301588,-0.0001
1955-08-19,0.0015,0.0001,0.029630447942397987,1.0,1.0,0.0014841269841269842,0.0014841269841269842,0.0015
1955-08-22,-0.001,0.0001,0.029630447942397987,1.0,1.0,-0.0010158730158730158,-0.0010158730158730158,-0.001
1955-08-23,0.0095,0.0001,0.029630447942397987,1.0,1.0,0.009484126984126984,0.009484126984126984,0.0095
1955-08-24,0.0039,0.0001,0.029630447942397987,1.0,1.0,0.003884126984126984,0.003884126984126984,0.0039
1955-08-25,0.0046,0.0001,0.029630447942397987,1.0,1.0,0.004584126984126984,0.004584126984126984,0.0046
1955-08-26,0.004,0.0001,0.029630447942397987,1.0,1.0,0.003984126984126984,0.003984126984126984,0.004
1955-08-29,0.0009,0.0001,0.029630447942397987,1.0,1.0,0.0008841269841269841,0.0008841269841269841,0.0009
1955-08-30,0.0003,0.0001,0.029630447942397987,1.0,1.0,0.0002841269841269841,0.0002841269841269841,0.0003
1955-08-31,0.0051,0.0001,0.029630447942397987,1.0,1.0,0.005084126984126984,0.005084126984126984,0.0051
1955-09-01,0.0029,0.0001,0.031740591943525395,1.0,1.0,0.0028841269841269838,0.0028841269841269838,0.0029
1955-09-02,0.0044,0.0001,0.031740591943525395,1.0,1.0,0.004384126984126984,0.004384126984126984,0.0044
1955-09-06,0.0057,0.0001,0.031740591943525395,1.0,1.0,0.005684126984126984,0.005684126984126984,0.0057
1955-09-07,0.0004,0.0001,0.031740591943525395,1.0,1.0,0.00038412698412698416,0.00038412698412698416,0.0004
1955-09-08,0.002,0.0001,0.031740591943525395,1.0,1.0,0.001984126984126984,0.001984126984126984,0.002
1955-09-09,0.0013,0.0001,0.031740591943525395,1.0,1.0,0.0012841269841269841,0.0012841269841269841,0.0013
1955-09-12,0.0046,0.0001,0.031740591943525395,1.0,1.0,0.004584126984126984,0.004584126984126984,0.0046
1955-09-13,0.0064,0.0001,0.031740591943525395,1.0,1.0,0.006384126984126984,0.006384126984126984,0.0064
1955-09-14,0.0024,0.0001,0.031740591943525395,1.0,1.0,0.0023841269841269838,0.0023841269841269838,0.0024
1955-09-15,-0.0012,0.0001,0.031740591943525395,1.0,1.0,-0.0012158730158730157,-0.0012158730158730157,-0.0012
1955-09-16,0.0045,0.0001,0.031740591943525395,1.0,1.0,0.004484126984126984,0.004484126984126984,0.0045
1955-09-19,0.0003,0.0001,0.031740591943525395,1.0,1.0,0.0002841269841269841,0.0002841269841269841,0.0003
1955-09-20,-0.0003,0.0001,0.031740591943525395,1.0,1.0,-0.00031587301587301584,-0.00031587301587301584,-0.0003
1955-09-21,0.0044,0.0001,0.031740591943525395,1.0,1.0,0.004384126984126984,0.004384126984126984,0.0044
1955-09-22,0.0005,0.0001,0.031740591943525395,1.0,1.0,0.00048412698412698415,0.00048412698412698415,0.0005
1955-09-23,0.0039,0.0001,0.031740591943525395,1.0,1.0,0.003884126984126984,0.003884126984126984,0.0039
1955-09-26,-0.0649,0.0001,0.031740591943525395,1.0,1.0,-0.06491587301587301,-0.06491587301587301,-0.0649
1955-09-27,0.0217,0.0001,0.031740591943525395,1.0,0.558819490133515,0.012154627971010907,0.021684126984126986,0.0217
1955-09-28,0.0128,0.0001,0.031740591943525395,1.0,0.5476898021661929,0.007039787471637635,0.012784126984126985,0.0128
1955-09-29,-0.006,0.0001,0.031740591943525395,1.0,0.5588408231581029,-0.003324802037137444,-0.006015873015873016,-0.006
1955-09-30,-0.0049,0.0001,0.031740591943525395,1.0,0.578993389776424,-0.0028108399647551363,-0.004915873015873016,-0.0049
1955-10-03,-0.0222,0.0001,0.02213924337959594,1.0,0.6007144766346213,-0.013311805844825072,-0.022215873015873015,-0.0222
1955-10-04,0.0049,0.0001,0.02213924337959594,1.0,0.5948732345909253,0.0029395185101634253,0.004884126984126984,0.0049
1955-10-05,0.0052,0.0001,0.02213924337959594,1.0,0.613959366197881,0.0032153197517361767,0.005184126984126984,0.0052
1955-10-06,-0.004,0.0001,0.02213924337959594,1.0,0.6337947555863056,-0.0025144315137768693,-0.004015873015873016,-0.004
1955-10-07,-0.0075,0.0001,0.02213924337959594,1.0,0.658282757484743,-0.004918821972757063,-0.007515873015873016,-0.0075
1955-10-10,-0.0255,0.0001,0.02213924337959594,1.0,0.681078211953015,-0.017351475241870196,-0.025515873015873013,-0.0255
1955-10-11,-0.0072,0.0001,0.02213924337959594,1.0,0.6556259807217764,-0.004701942675141983,-0.007215873015873016,-0.0072
1955-10-12,0.0138,0.0001,0.02213924337959594,1.0,0.6807305809459622,0.009410135943086666,0.013784126984126984,0.0138
1955-10-13,-0.0013,0.0001,0.02213924337959594,1.0,0.6725551096116182,-0.0008574501693292814,-0.0013158730158730157,-0.0013
1955-10-14,-0.0015,0.0001,0.02213924337959594,1.0,0.6987355375507582,-0.001033849875954229,-0.0015158730158730158,-0.0015
1955-10-17,0.0032,0.0001,0.02213924337959594,1.0,0.726037662653341,0.002334843738352341,0.003184126984126984,0.0032
1955-10-18,0.0043,0.0001,0.02213924337959594,1.0,0.7497649101337025,0.003233139606688534,0.004284126984126984,0.0043
1955-10-19,0.0083,0.0001,0.02213924337959594,1.0,0.7727993509719113,0.006421081662096657,0.008284126984126984,0.0083
1955-10-20,0.0094,0.0001,0.02213924337959594,1.0,0.7868239942553734,0.0074015901307019575,0.009384126984126984,0.0094
1955-10-21,0.0011,0.0001,0.02213924337959594,1.0,0.8002099689223764,0.0008843369530493606,0.0010841269841269843,0.0011
1955-10-24,0.0058,0.0001,0.02213924337959594,1.0,0.8312558434054135,0.004822285291537841,0.005784126984126984,0.0058
1955-10-25,-0.0046999999999999,0.0001,0.02213924337959594,1.0,0.8570541821171079,-0.004029733090035048,-0.004715873015872916,-0.0046999999999999
1955-10-26,-0.0060999999999999,0.0001,0.02213924337959594,1.0,0.8831955127410012,-0.005391685194867135,-0.006115873015872916,-0.0060999999999999
1955-10-27,-0.002,0.0001,0.02213924337959594,1.0,0.9067497700450602,-0.001820047532967642,-0.002015873015873016,-0.002
1955-10-28,0.0028,0.0001,0.02213924337959594,1.0,0.9412361383636518,0.002625464557708844,0.002784126984126984,0.0028
1955-10-31,-0.0007,0.0001,0.02213924337959594,1.0,0.9743703818996844,-0.0006953693213927635,-0.0007158730158730159,-0.0007
1955-11-01,0.0003,0.0001,0.014209008753065211,1.0,1.0,0.0002841269841269841,0.0002841269841269841,0.0003
1955-11-02,0.0019,0.0001,0.014209008753065211,1.0,1.0,0.0018841269841269842,0.0018841269841269842,0.0019
1955-11-03,0.0141,0.0001,0.014209008753065211,1.0,1.0,0.014084126984126984,0.014084126984126984,0.0141
1955-11-04,0.0135,0.0001,0.014209008753065211,1.0,1.0,0.013484126984126984,0.013484126984126984,0.0135
1955-11-07,0.0059,0.0001,0.014209008753065211,1.0,1.0,0.005884126984126984,0.005884126984126984,0.0059
1955-11-09,0.0085,0.0001,0.014209008753065211,1.0,1.0,0.008484126984126985,0.008484126984126985,0.0085
1955-11-10,-0.0011,0.0001,0.014209008753065211,1.0,1.0,-0.0011158730158730159,-0.0011158730158730159,-0.0011
1955-11-11,0.0079,0.0001,0.014209008753065211,1.0,1.0,0.007884126984126985,0.007884126984126985,0.0079
1955-11-14,0.0146,0.0001,0.014209008753065211,1.0,1.0,0.014584126984126984,0.014584126984126984,0.0146
1955-11-15,0.0016,0.0001,0.014209008753065211,1.0,1.0,0.0015841269841269843,0.0015841269841269843,0.0016
1955-11-16,-0.0023,0.0001,0.014209008753065211,1.0,1.0,-0.002315873015873016,-0.002315873015873016,-0.0023
1955-11-17,-0.0039,0.0001,0.014209008753065211,1.0,1.0,-0.003915873015873016,-0.003915873015873016,-0.0039
1955-11-18,-0.0015,0.0001,0.014209008753065211,1.0,1.0,-0.0015158730158730158,-0.0015158730158730158,-0.0015
1955-11-21,-0.0058,0.0001,0.014209008753065211,1.0,1.0,-0.005815873015873016,-0.005815873015873016,-0.0058
1955-11-22,0.0085,0.0001,0.014209008753065211,1.0,1.0,0.008484126984126985,0.008484126984126985,0.0085
1955-11-23,0.0028,0.0001,0.014209008753065211,1.0,1.0,0.002784126984126984,0.002784126984126984,0.0028
1955-11-25,0.0036,0.0001,0.014209008753065211,1.0,1.0,0.003584126984126984,0.003584126984126984,0.0036
1955-11-28,-0.004,0.0001,0.014209008753065211,1.0,1.0,-0.004015873015873016,-0.004015873015873016,-0.004
1955-11-29,0.0035,0.0001,0.014209008753065211,1.0,1.0,0.003484126984126984,0.003484126984126984,0.0035
1955-11-30,0.0024,0.0001,0.014209008753065211,1.0,1.0,0.0023841269841269838,0.0023841269841269838,0.0024
1955-12-01,-0.0013999999999999,0.0001,0.02085935467239648,1.0,1.0,-0.0014158730158729158,-0.0014158730158729158,-0.0013999999999999
1955-12-02,0.0028,0.0001,0.02085935467239648,1.0,1.0,0.002784126984126984,0.002784126984126984,0.0028
1955-12-05,0.0052,0.0001,0.02085935467239648,1.0,1.0,0.005184126984126984,0.005184126984126984,0.0052
1955-12-06,0.0011,0.0001,0.02085935467239648,1.0,1.0,0.0010841269841269843,0.0010841269841269843,0.0011
1955-12-07,-0.0012,0.0001,0.02085935467239648,1.0,1.0,-0.0012158730158730157,-0.0012158730158730157,-0.0012
1955-12-08,0.0046,0.0001,0.02085935467239648,1.0,1.0,0.004584126984126984,0.004584126984126984,0.0046
1955-12-09,0.0006,0.0001,0.02085935467239648,1.0,1.0,0.000584126984126984,0.000584126984126984,0.0006
1955-12-12,-0.0066,0.0001,0.02085935467239648,1.0,1.0,-0.006615873015873016,-0.006615873015873016,-0.0066
1955-12-13,0.0001,0.0001,0.02085935467239648,1.0,1.0,8.412698412698413e-05,8.412698412698413e-05,0.0001
1955-12-14,-0.0062,0.0001,0.02085935467239648,1.0,1.0,-0.006215873015873016,-0.006215873015873016,-0.0062
1955-12-15,0.0003,0.0001,0.02085935467239648,1.0,1.0,0.0002841269841269841,0.0002841269841269841,0.0003
1955-12-16,0.0033,0.0001,0.02085935467239648,1.0,1.0,0.003284126984126984,0.003284126984126984,0.0033
1955-12-19,-0.0008,0.0001,0.02085935467239648,1.0,1.0,-0.000815873015873016,-0.000815873015873016,-0.0008
1955-12-20,-0.0008,0.0001,0.02085935467239648,1.0,1.0,-0.000815873015873016,-0.000815873015873016,-0.0008
1955-12-21,0.0083,0.0001,0.02085935467239648,1.0,1.0,0.008284126984126984,0.008284126984126984,0.0083
1955-12-22,0.0023,0.0001,0.02085935467239648,1.0,1.0,0.002284126984126984,0.002284126984126984,0.0023
1955-12-23,0.0017,0.0001,0.02085935467239648,1.0,1.0,0.001684126984126984,0.001684126984126984,0.0017
1955-12-27,-0.0026,0.0001,0.02085935467239648,1.0,1.0,-0.002615873015873016,-0.002615873015873016,-0.0026
1955-12-28,-0.0023,0.0001,0.02085935467239648,1.0,1.0,-0.002315873015873016,-0.002315873015873016,-0.0023
1955-12-29,0.0006,0.0001,0.02085935467239648,1.0,1.0,0.000584126984126984,0.000584126984126984,0.0006
1955-12-30,0.0082,0.0001,0.02085935467239648,1.0,1.0,0.008184126984126985,0.008184126984126985,0.0082
1956-01-03,-0.0064,0.0001,0.019566828560749715,1.0,1.0,-0.006415873015873016,-0.006415873015873016,-0.0064
1956-01-04,-0.0052,0.0001,0.019566828560749715,1.0,1.0,-0.005215873015873016,-0.005215873015873016,-0.0052
1956-01-05,0.0013,0.0001,0.019566828560749715,1.0,1.0,0.0012841269841269841,0.0012841269841269841,0.0013
1956-01-06,0.0046,0.0001,0.019566828560749715,1.0,1.0,0.004584126984126984,0.004584126984126984,0.0046
1956-01-09,-0.0126,0.0001,0.019566828560749715,1.0,1.0,-0.012615873015873016,-0.012615873015873016,-0.0126
1956-01-10,-0.0074,0.0001,0.019566828560749715,1.0,1.0,-0.007415873015873016,-0.007415873015873016,-0.0074
1956-01-11,0.0063,0.0001,0.019566828560749715,1.0,1.0,0.006284126984126984,0.006284126984126984,0.0063
1956-01-12,0.0062,0.0001,0.019566828560749715,1.0,1.0,0.006184126984126984,0.006184126984126984,0.0062
1956-01-13,-0.0004,0.0001,0.019566828560749715,1.0,1.0,-0.0004158730158730159,-0.0004158730158730159,-0.0004
1956-01-16,-0.0101,0.0001,0.019566828560749715,1.0,1.0,-0.010115873015873016,-0.010115873015873016,-0.0101
1956-01-17,0.0048,0.0001,0.019566828560749715,1.0,1.0,0.0047841269841269836,0.0047841269841269836,0.0048
1956-01-18,-0.0079,0.0001,0.019566828560749715,1.0,1.0,-0.007915873015873017,-0.007915873015873017,-0.0079
1956-01-19,-0.0101,0.0001,0.019566828560749715,1.0,1.0,-0.010115873015873016,-0.010115873015873016,-0.0101
1956-01-20,-0.0070999999999999,0.0001,0.019566828560749715,1.0,1.0,-0.007115873015872916,-0.007115873015872916,-0.0070999999999999
1956-01-23,-0.0036,0.0001,0.019566828560749715,1.0,1.0,-0.003615873015873016,-0.003615873015873016,-0.0036
1956-01-24,0.0129,0.0001,0.019566828560749715,1.0,1.0,0.012884126984126984,0.012884126984126984,0.0129
1956-01-25,0.0037,0.0001,0.019566828560749715,1.0,1.0,0.003684126984126984,0.003684126984126984,0.0037
1956-01-26,-0.0053,0.0001,0.019566828560749715,1.0,1.0,-0.005315873015873016,-0.005315873015873016,-0.0053
1956-01-27,-0.0023,0.0001,0.019566828560749715,1.0,1.0,-0.002315873015873016,-0.002315873015873016,-0.0023
1956-01-30,0.0022,0.0001,0.019566828560749715,1.0,1.0,0.002184126984126984,0.002184126984126984,0.0022
1956-01-31,0.0083,0.0001,0.019566828560749715,1.0,1.0,0.008284126984126984,0.008284126984126984,0.0083
1956-02-01,0.0059,0.0001,0.016882605755020062,1.0,1.0,0.005884126984126984,0.005884126984126984,0.0059
1956-02-02,0.0021,0.0001,0.016882605755020062,1.0,1.0,0.002084126984126984,0.002084126984126984,0.0021
1956-02-03,0.0092,0.0001,0.016882605755020062,1.0,1.0,0.009184126984126984,0.009184126984126984,0.0092
1956-02-06,0.0,0.0001,0.016882605755020062,1.0,1.0,-1.5873015873015872e-05,-1.5873015873015872e-05,0.0
1956-02-07,-0.002,0.0001,0.016882605755020062,1.0,1.0,-0.002015873015873016,-0.002015873015873016,-0.002
1956-02-08,-0.0101,0.0001,0.016882605755020062,1.0,1.0,-0.010115873015873016,-0.010115873015873016,-0.0101
1956-02-09,-0.0098999999999999,0.0001,0.016882605755020062,1.0,1.0,-0.009915873015872916,-0.009915873015872916,-0.0098999999999999
1956-02-10,0.0028,0.0001,0.016882605755020062,1.0,1.0,0.002784126984126984,0.002784126984126984,0.0028
1956-02-13,-0.0009,0.0001,0.016882605755020062,1.0,1.0,-0.0009158730158730159,-0.0009158730158730159,-0.0009
1956-02-14,-0.0037,0.0001,0.016882605755020062,1.0,1.0,-0.003715873015873016,-0.003715873015873016,-0.0037
1956-02-15,0.0118,0.0001,0.016882605755020062,1.0,1.0,0.011784126984126984,0.011784126984126984,0.0118
1956-02-16,-0.0015,0.0001,0.016882605755020062,1.0,1.0,-0.0015158730158730158,-0.0015158730158730158,-0.0015
1956-02-17,0.0144,0.0001,0.016882605755020062,1.0,1.0,0.014384126984126984,0.014384126984126984,0.0144
1956-02-20,0.0009,0.0001,0.016882605755020062,1.0,1.0,0.0008841269841269841,0.0008841269841269841,0.0009
1956-02-21,0.0019,0.0001,0.016882605755020062,1.0,1.0,0.0018841269841269842,0.0018841269841269842,0.0019
1956-02-23,0.0108,0.0001,0.016882605755020062,1.0,1.0,0.010784126984126985,0.010784126984126985,0.0108
1956-02-24,0.0069,0.0001,0.016882605755020062,1.0,1.0,0.006884126984126984,0.006884126984126984,0.0069
1956-02-27,-0.0005,0.0001,0.016882605755020062,1.0,1.0,-0.0005158730158730159,-0.0005158730158730159,-0.0005
1956-02-28,0.004,0.0001,0.016882605755020062,1.0,1.0,0.003984126984126984,0.003984126984126984,0.004
1956-02-29,-0.0025,0.0001,0.016882605755020062,1.0,1.0,-0.002515873015873016,-0.002515873015873016,-0.0025
1956-03-01,0.006,0.0001,0.017562984970913742,1.0,1.0,0.005984126984126984,0.005984126984126984,0.006
1956-03-02,0.0073,0.0001,0.017562984970913742,1.0,1.0,0.007284126984126984,0.007284126984126984,0.0073
1956-03-05,0.0062,0.0001,0.017562984970913742,1.0,1.0,0.006184126984126984,0.006184126984126984,0.0062
1956-03-06,-0.0007,0.0001,0.017562984970913742,1.0,1.0,-0.0007158730158730159,-0.0007158730158730159,-0.0007
1956-03-07,0.0001,0.0001,0.017562984970913742,1.0,1.0,8.412698412698413e-05,8.412698412698413e-05,0.0001
1956-03-08,0.0036,0.0001,0.017562984970913742,1.0,1.0,0.003584126984126984,0.003584126984126984,0.0036
1956-03-09,0.0113999999999999,0.0001,0.017562984970913742,1.0,1.0,0.011384126984126884,0.011384126984126884,0.0113999999999999
1956-03-12,0.0074,0.0001,0.017562984970913742,1.0,1.0,0.007384126984126984,0.007384126984126984,0.0074
1956-03-13,0.0001,0.0001,0.017562984970913742,1.0,1.0,8.412698412698413e-05,8.412698412698413e-05,0.0001
1956-03-14,0.0063,0.0001,0.017562984970913742,1.0,1.0,0.006284126984126984,0.006284126984126984,0.0063
1956-03-15,0.0060999999999999,0.0001,0.017562984970913742,1.0,1.0,0.006084126984126884,0.006084126984126884,0.0060999999999999
1956-03-16,0.0006,0.0001,0.017562984970913742,1.0,1.0,0.000584126984126984,0.000584126984126984,0.0006
1956-03-19,0.0059,0.0001,0.017562984970913742,1.0,1.0,0.005884126984126984,0.005884126984126984,0.0059
1956-03-20,0.0027,0.0001,0.017562984970913742,1.0,1.0,0.002684126984126984,0.002684126984126984,0.0027
1956-03-21,-0.0087,0.0001,0.017562984970913742,1.0,1.0,-0.008715873015873015,-0.008715873015873015,-0.0087
1956-03-22,0.0062,0.0001,0.017562984970913742,1.0,1.0,0.006184126984126984,0.006184126984126984,0.0062
1956-03-23,0.0045,0.0001,0.017562984970913742,1.0,1.0,0.004484126984126984,0.004484126984126984,0.0045
1956-03-26,0.0004,0.0001,0.017562984970913742,1.0,1.0,0.00038412698412698416,0.00038412698412698416,0.0004
1956-03-27,-0.0054,0.0001,0.017562984970913742,1.0,1.0,-0.005415873015873016,-0.005415873015873016,-0.0054
1956-03-28,0.0039,0.0001,0.017562984970913742,1.0,1.0,0.003884126984126984,0.003884126984126984,0.0039
1956-03-29,0.0027,0.0001,0.017562984970913742,1.0,1.0,0.002684126984126984,0.002684126984126984,0.0027
1956-04-02,0.0067,0.0001,0.0232511768842384,1.0,1.0,0.006684126984126984,0.006684126984126984,0.0067
1956-04-03,-0.0025,0.0001,0.0232511768842384,1.0,1.0,-0.002515873015873016,-0.002515873015873016,-0.0025
1956-04-04,0.0028,0.0001,0.0232511768842384,1.0,1.0,0.002784126984126984,0.002784126984126984,0.0028
1956-04-05,-0.0040999999999999,0.0001,0.0232511768842384,1.0,1.0,-0.004115873015872916,-0.004115873015872916,-0.0040999999999999
1956-04-06,0.0052,0.0001,0.0232511768842384,1.0,1.0,0.005184126984126984,0.005184126984126984,0.0052
1956-04-09,-0.0049,0.0001,0.0232511768842384,1.0,1.0,-0.004915873015873016,-0.004915873015873016,-0.0049
1956-04-10,-0.0132,0.0001,0.0232511768842384,1.0,1.0,-0.013215873015873016,-0.013215873015873016,-0.0132
1956-04-11,0.0079,0.0001,0.0232511768842384,1.0,1.0,0.007884126984126985,0.007884126984126985,0.0079
1956-04-12,-0.0055,0.0001,0.0232511768842384,1.0,1.0,-0.005515873015873016,-0.005515873015873016,-0.0055
1956-04-13,0.0006,0.0001,0.0232511768842384,1.0,1.0,0.000584126984126984,0.000584126984126984,0.0006
1956-04-16,-0.0001,0.0001,0.0232511768842384,1.0,1.0,-0.00011587301587301588,-0.00011587301587301588,-0.0001
1956-04-17,-0.0005,0.0001,0.0232511768842384,1.0,1.0,-0.0005158730158730159,-0.0005158730158730159,-0.0005
1956-04-18,-0.002,0.0001,0.0232511768842384,1.0,1.0,-0.002015873015873016,-0.002015873015873016,-0.002
1956-04-19,-0.0034999999999999,0.0001,0.0232511768842384,1.0,1.0,-0.003515873015872916,-0.003515873015872916,-0.0034999999999999
1956-04-20,0.0048,0.0001,0.0232511768842384,1.0,1.0,0.0047841269841269836,0.0047841269841269836,0.0048
1956-04-23,-0.0003,0.0001,0.0232511768842384,1.0,1.0,-0.00031587301587301584,-0.00031587301587301584,-0.0003
1956-04-24,-0.0081999999999999,0.0001,0.0232511768842384,1.0,1.0,-0.008215873015872916,-0.008215873015872916,-0.0081999999999999
1956-04-25,-0.0025,0.0001,0.0232511768842384,1.0,1.0,-0.002515873015873016,-0.002515873015873016,-0.0025
1956-04-26,0.0079,0.0001,0.0232511768842384,1.0,1.0,0.007884126984126985,0.007884126984126985,0.0079
1956-04-27,0.0097,0.0001,0.0232511768842384,1.0,1.0,0.009684126984126984,0.009684126984126984,0.0097
1956-04-30,0.0069,0.0001,0.0232511768842384,1.0,1.0,0.006884126984126984,0.006884126984126984,0.0069
1956-05-01,-0.003,0.0001,0.01720323444621269,1.0,1.0,-0.003015873015873016,-0.003015873015873016,-0.003
1956-05-02,0.0006,0.0001,0.01720323444621269,1.0,1.0,0.000584126984126984,0.000584126984126984,0.0006
1956-05-03,0.0044,0.0001,0.01720323444621269,1.0,1.0,0.004384126984126984,0.004384126984126984,0.0044
1956-05-04,0.0053,0.0001,0.01720323444621269,1.0,1.0,0.005284126984126984,0.005284126984126984,0.0053
1956-05-07,-0.0029,0.0001,0.01720323444621269,1.0,1.0,-0.002915873015873016,-0.002915873015873016,-0.0029
1956-05-08,-0.0027999999999999,0.0001,0.01720323444621269,1.0,1.0,-0.002815873015872916,-0.002815873015872916,-0.0027999999999999
1956-05-09,0.0003,0.0001,0.01720323444621269,1.0,1.0,0.0002841269841269841,0.0002841269841269841,0.0003
1956-05-10,-0.0134,0.0001,0.01720323444621269,1.0,1.0,-0.013415873015873016,-0.013415873015873016,-0.0134
1956-05-11,0.002,0.0001,0.01720323444621269,1.0,1.0,0.001984126984126984,0.001984126984126984,0.002
1956-05-14,-0.0109,0.0001,0.01720323444621269,1.0,1.0,-0.010915873015873016,-0.010915873015873016,-0.0109
1956-05-15,-0.0053,0.0001,0.01720323444621269,1.0,1.0,-0.005315873015873016,-0.005315873015873016,-0.0053
1956-05-16,-0.0015,0.0001,0.01720323444621269,1.0,1.0,-0.0015158730158730158,-0.0015158730158730158,-0.0015
1956-05-17,0.0074,0.0001,0.01720323444621269,1.0,1.0,0.007384126984126984,0.007384126984126984,0.0074
1956-05-18,-0.0027,0.0001,0.01720323444621269,1.0,1.0,-0.002715873015873016,-0.002715873015873016,-0.0027
1956-05-21,-0.0103,0.0001,0.01720323444621269,1.0,1.0,-0.010315873015873016,-0.010315873015873016,-0.0103
1956-05-22,-0.0125,0.0001,0.01720323444621269,1.0,1.0,-0.012515873015873017,-0.012515873015873017,-0.0125
1956-05-23,-0.0038,0.0001,0.01720323444621269,1.0,1.0,-0.003815873015873016,-0.003815873015873016,-0.0038
1956-05-24,-0.0128,0.0001,0.01720323444621269,1.0,1.0,-0.012815873015873017,-0.012815873015873017,-0.0128
1956-05-25,0.0003,0.0001,0.01720323444621269,1.0,1.0,0.0002841269841269841,0.0002841269841269841,0.0003
1956-05-28,-0.012,0.0001,0.01720323444621269,1.0,1.0,-0.012015873015873016,-0.012015873015873016,-0.012
1956-05-29,0.0225,0.0001,0.01720323444621269,1.0,1.0,0.022484126984126985,0.022484126984126985,0.0225
1956-05-31,0.0009,0.0001,0.01720323444621269,1.0,0.9631398387036133,0.0008546388550898747,0.0008841269841269841,0.0009
